ofjobs,yearsexp,honors,volunteer,military,empholes,workinschool,email,computerskills,specialskills,firstname,expminreq,eoe,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,black,chicago,high,female,college,call_back
4,14,0,0,0,1,1,1,1,0,Kristen,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
3,7,0,1,0,1,1,0,1,0,Latonya,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
2,6,0,0,0,0,0,0,1,0,Meredith,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3,8,1,0,0,1,1,1,1,0,Tanisha,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4,7,0,1,0,1,0,1,1,0,Aisha,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0
3,5,1,0,0,1,1,1,1,0,Anne,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0
2,8,0,0,0,1,0,0,0,1,Brendan,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3,4,0,0,0,1,0,0,1,0,Emily,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
5,7,0,0,0,1,0,1,1,1,Jay,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
1,3,0,0,0,1,0,0,1,0,Keisha,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0
2,8,0,0,0,1,0,0,0,1,Latonya,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1
1,8,0,0,0,1,0,1,1,1,Tamika,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1
4,14,0,1,0,0,1,0,1,1,Aisha,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
5,26,0,0,0,0,0,0,0,0,Anne,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
4,2,0,1,1,0,1,1,1,0,Brad,some,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4,8,0,0,0,0,0,0,1,0,Carrie,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
6,8,0,1,0,0,1,1,1,0,Ebony,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
4,6,0,0,0,0,1,0,1,0,Emily,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
6,18,0,1,0,0,0,0,1,0,Geoffrey,5,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4,6,0,0,0,0,1,0,1,0,Greg,some,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4,2,0,1,1,0,1,1,1,0,Greg,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3,7,0,0,0,1,0,0,0,0,Hakim,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
5,26,0,0,0,0,0,0,0,0,Hakim,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4,14,0,1,0,0,1,0,1,1,Jermaine,5,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
4,8,0,0,0,0,0,0,1,0,Jill,5,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
4,2,0,1,1,0,1,1,1,0,Jill,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
3,7,0,0,0,1,0,0,0,0,Kareem,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
6,8,0,1,0,0,1,1,1,0,Keisha,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
6,8,0,1,0,0,1,1,1,0,Kenya,some,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0
4,2,0,1,1,0,1,1,1,0,Latoya,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
4,14,0,1,0,0,1,0,1,1,Latoya,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
6,18,0,1,0,0,0,0,1,0,Laurie,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
4,6,0,0,0,0,1,0,1,0,Matthew,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6,18,0,1,0,0,0,0,1,0,Meredith,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
4,6,0,0,0,0,1,0,1,0,Sarah,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
3,7,0,0,0,1,0,0,0,0,Tamika,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
6,8,0,1,0,0,1,1,1,0,Todd,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3,7,0,0,0,1,0,0,0,0,Tremayne,some,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4,8,0,0,0,0,0,0,1,0,Tremayne,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
5,26,0,0,0,0,0,0,0,0,Tyrone,5,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4,16,0,0,0,1,0,1,1,1,Ebony,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
2,1,0,0,0,1,0,0,1,1,Emily,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,26,1,1,0,1,1,1,1,1,Jill,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
5,5,0,0,0,1,1,0,0,1,Lakisha,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3,8,1,0,0,1,0,0,0,0,Greg,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,10,1,0,1,1,0,1,1,0,Jay,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3,10,0,0,0,1,0,0,0,0,Leroy,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2,6,0,1,0,0,1,1,1,1,Rasheed,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
6,8,0,1,0,0,1,1,1,0,Aisha,,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0
4,6,0,0,0,0,1,0,1,0,Kareem,,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
4,2,0,1,1,0,1,1,1,0,Matthew,,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3,7,0,0,0,1,0,0,0,0,Meredith,,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2,10,0,1,0,1,0,1,1,0,Greg,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
4,8,0,0,0,0,1,0,0,0,Jay,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
6,8,0,1,0,0,0,1,0,0,Kareem,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
5,8,0,0,0,0,1,0,1,0,Tamika,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
2,2,0,0,0,1,0,0,0,1,Anne,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5,13,0,0,0,1,0,0,1,1,Latoya,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3,14,0,1,0,1,1,1,1,1,Meredith,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
5,18,0,1,0,1,0,1,0,0,Tanisha,,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
4,6,0,0,0,0,1,0,1,0,Greg,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6,8,0,1,0,0,1,1,1,0,Jamal,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
3,7,0,0,0,1,0,0,0,0,Latoya,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,2,0,1,1,0,1,1,1,0,Neil,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4,16,0,0,0,1,0,1,1,1,Allison,3,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
5,13,0,0,0,1,0,1,1,1,Ebony,3,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3,13,0,1,0,1,1,1,1,1,Lakisha,3,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
4,11,0,0,0,1,0,0,1,1,Meredith,3,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
4,2,0,1,1,0,1,1,1,0,Brett,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
4,6,0,0,0,0,1,0,1,0,Ebony,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
3,7,0,0,0,1,0,0,0,0,Neil,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6,8,0,1,0,0,1,1,1,0,Tremayne,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1
6,8,0,1,0,0,0,1,0,0,Anne,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
4,8,0,0,0,0,1,0,0,0,Kareem,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2,10,0,1,0,1,0,1,1,0,Kenya,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
5,8,0,0,0,0,1,0,1,0,Matthew,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,13,0,0,0,1,1,0,1,1,Jill,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
4,11,0,0,0,1,0,0,1,1,Kenya,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
5,13,0,0,0,1,0,1,1,1,Sarah,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4,16,0,0,0,1,0,1,1,1,Tamika,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
3,7,0,0,0,1,0,0,0,0,Brad,some,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,2,0,1,1,0,1,1,1,0,Jermaine,some,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6,8,0,1,0,0,1,1,1,0,Neil,some,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
4,6,0,0,0,0,1,0,1,0,Tamika,some,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
4,6,0,0,0,0,1,0,1,0,Lakisha,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
4,2,0,1,1,0,1,1,1,0,Matthew,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,7,0,0,0,1,0,0,0,0,Meredith,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
6,8,0,1,0,0,1,1,1,0,Rasheed,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
6,8,0,1,0,0,1,1,1,0,Anne,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
4,6,0,0,0,0,1,0,1,0,Rasheed,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3,7,0,0,0,1,0,0,0,0,Sarah,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4,2,0,1,1,0,1,1,1,0,Tremayne,some,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
6,8,0,1,0,0,1,1,1,0,Greg,some,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3,7,0,0,0,1,0,0,0,0,Rasheed,some,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4,2,0,1,1,0,1,1,1,0,Tanisha,some,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1
4,6,0,0,0,0,1,0,1,0,Todd,some,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6,20,0,0,0,0,0,0,0,0,Brett,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5,26,0,0,0,0,1,0,0,0,Leroy,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
5,14,1,1,1,0,1,1,1,0,Matthew,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
5,10,0,1,0,0,0,0,1,0,Tamika,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
4,6,0,0,0,0,1,0,1,0,Aisha,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0
2,6,0,0,0,0,0,0,1,0,Allison,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3,6,0,1,0,0,1,1,1,0,Sarah,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
3,6,0,1,1,0,1,1,1,0,Tamika,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0
3,11,0,0,0,0,1,1,1,0,Allison,,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0
3,5,0,1,0,0,1,1,0,0,Allison,some,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
2,10,0,0,0,1,0,0,1,0,Anne,,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,12,0,0,0,0,1,0,1,0,Ebony,,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0
3,9,0,1,0,0,1,1,1,0,Lakisha,,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0
3,5,0,1,0,0,1,1,0,1,Latonya,some,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
1,4,0,0,0,0,1,0,1,0,Kristen,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
4,4,0,1,0,1,1,1,1,1,Sarah,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
2,4,0,0,0,1,0,0,1,0,Tamika,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
3,4,0,1,1,0,1,1,1,0,Tanisha,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
4,5,0,1,0,1,0,1,1,1,Jill,3,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0
4,8,0,0,0,0,1,1,1,0,Latoya,3,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0
2,6,1,1,0,0,1,1,0,1,Kristen,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
3,3,0,0,0,0,0,0,1,1,Lakisha,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0
3,4,0,1,0,0,1,1,1,1,Latonya,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0
2,7,0,0,0,0,0,0,0,0,Meredith,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
3,7,0,0,0,0,1,1,1,1,Anne,3,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0
3,5,0,1,0,0,1,1,0,1,Carrie,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
3,8,0,0,0,0,1,1,1,0,Ebony,3,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
3,2,0,0,0,0,0,0,1,1,Emily,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
3,6,0,0,0,1,0,0,1,0,Jill,3,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
2,3,0,0,0,0,0,0,0,0,Kenya,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
3,6,0,0,0,1,0,0,1,0,Tanisha,3,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0
3,6,0,1,0,0,0,1,0,1,Tremayne,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0
2,12,0,1,1,0,1,1,1,0,Carrie,,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0
5,13,0,0,0,1,1,0,1,0,Jill,,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
1,11,0,0,0,1,0,0,1,0,Latoya,,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0
3,13,0,1,1,0,1,1,1,0,Tanisha,,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0
3,6,0,0,0,1,0,0,1,0,Laurie,some,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
4,6,0,0,0,1,0,0,1,1,Tamika,some,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0
4,21,0,1,0,1,0,0,1,0,Sarah,5,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0
3,7,0,0,0,0,1,1,1,1,Tamika,5,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0
3,8,0,0,0,1,0,0,1,0,Emily,,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3,11,0,1,0,1,1,1,1,0,Kenya,,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0
4,9,0,1,0,1,0,1,1,0,Kristen,,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0
4,15,0,0,0,1,1,0,1,0,Latonya,,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0
3,6,0,1,0,0,1,1,1,0,Anne,some,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0
2,5,0,0,0,0,0,1,1,1,Carrie,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
3,7,0,1,0,1,0,1,1,0,Darnell,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
3,4,0,0,0,0,0,1,1,1,Hakim,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3,7,0,1,0,1,0,1,0,0,Jay,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
2,4,0,0,0,1,0,0,1,1,Jill,some,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
4,21,0,0,0,1,1,1,1,0,Lakisha,some,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0
2,13,0,0,0,1,0,0,1,0,Tamika,some,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0
4,9,0,0,0,0,1,0,1,0,Kenya,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0
3,4,1,0,0,1,1,0,1,0,Kristen,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0
3,4,0,0,0,1,0,0,1,0,Laurie,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0
5,5,0,0,1,1,0,1,1,1,Tamika,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0
4,4,0,1,0,0,0,1,1,1,Allison,2,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0
3,5,0,1,0,0,0,1,1,0,Keisha,2,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4,4,0,0,0,1,1,0,1,0,Kristen,2,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
3,5,0,0,0,0,0,0,0,1,Sarah,some,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
3,4,0,0,0,1,0,0,1,1,Tamika,2,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0
2,5,0,0,0,0,0,0,1,1,Tremayne,some,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4,6,0,1,0,1,0,1,1,0,Anne,,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0
4,6,0,0,0,0,1,0,1,0,Ebony,,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
4,6,0,1,0,0,1,1,1,0,Kenya,,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0
2,7,0,0,0,0,1,0,1,0,Kristen,,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0
4,5,0,0,0,0,0,1,1,0,Aisha,,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0
6,5,0,0,0,0,1,1,1,1,Allison,,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0
2,4,0,0,0,0,1,0,1,0,Carrie,,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0
5,8,0,0,0,0,1,0,1,0,Keisha,,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0
2,6,0,0,0,0,0,0,0,0,Allison,,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3,2,0,0,0,0,0,0,1,1,Jermaine,,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
2,6,1,1,1,1,0,1,0,1,Leroy,,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0
3,6,0,1,0,0,1,1,1,0,Neil,,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
3,3,0,0,0,1,0,0,1,1,Jay,,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2,4,0,0,0,0,1,0,1,0,Jill,some,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1
4,2,0,0,0,1,0,0,1,0,Kenya,some,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1
4,5,0,1,0,1,0,1,1,1,Kristen,some,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0
5,4,0,1,0,1,1,1,1,0,Latoya,some,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1
3,5,0,0,0,0,0,0,0,0,Rasheed,,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
